adult,backdrop_path,genre_ids,id,original_language,original_title,overview,popularity,poster_path,release_date,title,video,vote_average,vote_count
False,/x8gV0MUZVWkikNZElaBk13vW5f4.jpg,"[10749, 80, 35]",1218762,en,Jingle Bell Heist,Two down-on-their-luck hourly workers team up to rob a posh London department store on Christmas Eve. Will they steal each other's hearts along the way?,43.5704,/w2gsk9B7AJHKaN47IULaIbNHFdx.jpg,2025-11-25,Jingle Bell Heist,False,6.421,19
False,/5A01YSCPYoCOZOhh9tU7F3Htxkf.jpg,"[28, 14, 27, 53]",793387,ko,거룩한 밤: 데몬 헌터스,"When a devil-worshipping criminal network plunges Seoul into chaos, the police turn to Holy Night—a trio of supernatural demon hunters—to restore order and defeat the rising evil.",46.2691,/v3Mo77Qjp6pctpD4eJaNT6kFRSB.jpg,2025-04-30,Holy Night: Demon Hunters,False,6.7,69
False,/lkDYN0whyE82mcM20rwtwjbniKF.jpg,"[28, 18]",911430,en,F1,Racing legend Sonny Hayes is coaxed out of retirement to lead a struggling Formula 1 team—and mentor a young hotshot driver—while chasing one more chance at glory.,43.0711,/vqBmyAj0Xm9LnS1xe1MSlMAJyHq.jpg,2025-06-25,F1,False,7.805,2649
False,/qskMJe62v9kPj4tD9UawIGW0WxD.jpg,"[80, 28]",1096563,en,End of Loyalty,"When the head of a notorious crime family is murdered, his son Grant is hell bent on payback and the only person that can stop him from tearing the city apart and destroying himself in the process is his best friend and federal agent, Ray Rose.",38.4142,/c4QA1rFQcyBZKaOOdUrDeL1G9Er.jpg,2023-03-07,End of Loyalty,False,5.4,7
False,/1leYKN0DPNffpldGnCWnbXaiWoD.jpg,"[28, 53]",1305717,en,Hunting Grounds,"Desperate to find refuge for her children, Chloe Marvino runs away from her Mafia tied husband, and finds shelter in a cabin with a recluse drifter named Jake. But as her husband's henchmen draw closer to her, it turns out that Jake is the biggest enemy of them all.",38.0181,/cgZjpqRQt9sk6XMCwZ3B1NPAaoy.jpg,2025-05-16,Hunting Grounds,False,6.7,61
False,/42xAe6kVeTjml9Tww6vRoWa5tay.jpg,"[28, 18, 53]",861451,kn,Martin,"Martin revolves around Lt. Brigadier Arjun Saxena, whose journey takes him from Pakistan to India to discover his real identity and fight against black market dealers, who are involved with terrorists to orchestrate massive attacks in the country.",40.1383,/bYe2ZjUhb4Kje0BpWE6kN34u2hv.jpg,2024-10-11,Martin,False,4.058,26
False,/s7xmwFJQj99lICSGQkr8sQ7G9IA.jpg,"[35, 53]",1210732,fr,Un ours dans le Jura,"Michel and Cathy, wed for longer than they can remember, lead a quiet but monotonous life in the mountains. When a bear bursts out in front of Michel’s car, accidentally killing two drug dealers and revealing a €2 million loot in the process, their life takes an unpredictable turn, especially when they decide to cover up the incident and keep the money! But their plan leads them to stumble upon an unexplained trail of dead bodies. More used to being honest than crooked, Michel and Cathy’s clumsy cover-up efforts soon put an interfering inspector hot on their trail.",37.9387,/oovadj4TsgCuAGfd5LhDP19ZCYD.jpg,2025-01-01,How to Make a Killing,False,6.479,213
False,/70cezTFUmtijJLqnZw02gQlKVKJ.jpg,"[878, 28, 12, 53]",106,en,Predator,A team of elite commandos on a secret mission in a Central American jungle come to find themselves hunted by an extraterrestrial warrior.,38.6162,/k3mW4qfJo6SKqe6laRyNGnbB9n5.jpg,1987-06-12,Predator,False,7.5,8663
False,/vHTFrcqJoCi1is3XN0PZe2LSnI2.jpg,"[14, 10751, 28, 12]",1087192,en,How to Train Your Dragon,"On the rugged isle of Berk, where Vikings and dragons have been bitter enemies for generations, Hiccup stands apart, defying centuries of tradition when he befriends Toothless, a feared Night Fury dragon. Their unlikely bond reveals the true nature of dragons, challenging the very foundations of Viking society.",40.0727,/q5pXRYTycaeW6dEgsCrd4mYPmxM.jpg,2025-06-06,How to Train Your Dragon,False,7.987,2205
False,/nt0HRxlzOXRpPJtl2FmeBCO6MeR.jpg,"[27, 14, 10749]",1246049,fr,Dracula,"When a 15th-century prince denounces God after the devastating loss of his wife, he inherits an eternal curse: he becomes Dracula. Condemned to wander the centuries, he defies fate and death itself, guided by a single hope — to be reunited with his lost love.",38.6131,/6CAFMCvM1SBejTgfj6AUM5QGfNZ.jpg,2025-07-30,Dracula,False,7.1,441
False,/9BBTo63ANSmhC4e6r62OJFuK2GL.jpg,"[878, 28, 12]",24428,en,The Avengers,"When an unexpected enemy emerges and threatens global safety and security, Nick Fury, director of the international peacekeeping agency known as S.H.I.E.L.D., finds himself in need of a team to pull the world back from the brink of disaster. Spanning the globe, a daring recruitment effort begins!",39.4423,/RYMX2wcKCBAr24UyPD7xwmjaTn.jpg,2012-04-25,The Avengers,False,7.86,34122
False,/hRrOKs3bdxNvS78oFn99hQfVd5Y.jpg,[18],1299209,pt,O Filho de Mil Homens,"In a small village, a lonely fisherman yearning for a son is drawn to an ethereal light that links him to others and their long-buried secrets.",29.9016,/ze9sz0S1eto58QRiaA2FcIEjnIi.jpg,2025-10-30,The Son of a Thousand Men,False,7.25,16
False,/ev9kxdoJ5IYVprt1OvH2SMWJdU1.jpg,"[27, 35, 14, 18]",1284120,no,Den stygge stesøsteren,"In a fairy-tale kingdom where beauty is a brutal business, Elvira battles to compete with her incredibly beautiful stepsister, and she will go to any length to catch the prince’s eye.",36.4883,/rayAREIKtSinuov10GvrZHyXfXH.jpg,2025-03-07,The Ugly Stepsister,False,7.335,701
False,/1wi1hcbl6KYqARjdQ4qrBWZdiau.jpg,"[28, 35, 80]",1035259,en,The Naked Gun,"Only one man has the particular set of skills... to lead Police Squad and save the world: Lt. Frank Drebin Jr. Following in his father's footsteps, he must solve a murder case to prevent Police Squad from closure.",37.0417,/hF4pG0CMDzC4GCiiUR9iNrzoW2p.jpg,2025-07-30,The Naked Gun,False,6.515,1110
False,/bWF5ImUscXXYia8owpm8coadR4m.jpg,"[28, 27, 10752]",1257009,en,Primitive War,"During the Vietnam War, a recon unit ventures to an isolated jungle valley to uncover the fate of a missing platoon. They soon find themselves in a fight for their lives against an unexpected enemy — prehistoric dinosaurs.",36.4948,/7eKt7FpNgSGCKnwyeOnlC7usf2V.jpg,2025-08-21,Primitive War,False,6.822,166
False,/84h6avqHvW2TgLfERuqYkQwzjp1.jpg,"[27, 53]",1130276,en,Succubus,A new father going through a marital separation joins a dating app and matches with a beautiful but mysterious young woman... whose powers of seduction and manipulation entangle him in a mystery more horrifying than he could have ever imagined.,74.6989,/nyGKQrctWNmhSvto8h60AhZ3iLz.jpg,2024-10-06,Succubus,False,9.0,188
False,/mBc6RB7VajfykLqGx0ue7qatXky.jpg,[18],1266990,tl,Kulong,"Three friends retreat to a resort to collaborate on a daring screenplay for a contest. Faced with the challenge of writing about passion despite their own dry spells, their journey soon blurs the line between imagination and experience.",35.8109,/AnzrE2WHg3DtZrtmB9AnEbAh17m.jpg,2024-05-24,Kulong,False,6.0,7
False,/keToI4XlwYVtImAXjoeoaLJKnfc.jpg,"[16, 12, 35]",1316147,en,Grand Prix of Europe,"Edda, a young mouse and the daughter of fairground operator Erwin, dreams of becoming a race car driver. Ahead of the 50th anniversary of the European Grand Prix, Edda gets the opportunity to meet her idol, racing star Ed, and to help her father save his failing business. But to do so, she'll have to get behind the wheel herself.",34.5993,/jGGEqRaHAJ1pKJBj35WVxDyQBNw.jpg,2025-07-24,Grand Prix of Europe,False,7.3,20
False,/vNUwK5P42m81uG57kKI1WxSZwIQ.jpg,"[35, 10749]",1403735,te,లైలా,"Sonu Model, a renowned beautician from the old city, is forced to disguise himself as Laila, leading to a series of comedic, romantic, and action-packed events. Chaos ensues in this hilarious laugh riot",36.1025,/aFogllaRGlAhk1nqvVGFpZpl4qU.jpg,2025-02-14,Laila,False,5.2,6
False,/5XNQBqnBwPA9yT0jZ0p3s8bbLh0.jpg,"[12, 18, 878]",157336,en,Interstellar,The adventures of a group of explorers who make use of a newly discovered wormhole to surpass the limitations on human space travel and conquer the vast distances involved in an interstellar voyage.,37.1433,/gEU2QniE6E77NI6lCU6MxlNBvIx.jpg,2014-11-05,Interstellar,False,8.463,38288
False,/jmvrvcJge7YnbjyS5dsk6IDDlfW.jpg,"[35, 10402]",21024,en,Roadie,"A young Texas good ol' boy has a knack with electronic equipment, and that talent gets him a job as a roadie with a raucous traveling rock-and-roll show.",17.2167,/4vAzTfw0g70BM1dAx7vdRNIhKMm.jpg,1980-06-13,Roadie,False,5.8,27
False,/ajYw16ISz3qsdYTg4zy5rob1iAQ.jpg,"[35, 10402]",1425122,en,A Very Jonas Christmas Movie,"Kevin, Nick, and Joe Jonas face a series of escalating obstacles as they struggle to make it from London to New York in time to spend Christmas with their families.",35.7935,/kGLgaDrYWmTAdRFzGP5pBquRnhO.jpg,2025-11-10,A Very Jonas Christmas Movie,False,6.618,55
False,/hFNdzos50yMPgGYJAWNrfWrLns4.jpg,"[28, 35, 878]",338969,en,The Toxic Avenger Unrated,"When a downtrodden janitor, Winston Gooze, is exposed to a catastrophic toxic accident, he’s transformed into a new kind of hero: The Toxic Avenger. Now, Toxie must rise from outcast to savior, taking on ruthless corporate overlords and corrupt forces who threaten his son, his friends, and his community.",33.1977,/cCWojb6N9UcTzNVtS4bOM3vQ30x.jpg,2025-08-28,The Toxic Avenger Unrated,False,6.171,205
False,/8x9iKH8kWA0zdkgNdpAew7OstYe.jpg,"[16, 10749, 18]",372058,ja,君の名は。,"High schoolers Mitsuha and Taki are complete strangers living separate lives. But one night, they suddenly switch places. Mitsuha wakes up in Taki’s body, and he in hers. This bizarre occurrence continues to happen randomly, and the two must adjust their lives around each other.",33.8287,/q719jXXEzOoYaps6babgKnONONX.jpg,2016-08-26,Your Name.,False,8.479,12118
False,/m9k4N5KKGzSyJRyzvYfF0FUmyv8.jpg,"[27, 53, 18]",1229910,en,Kryptic,A woman’s search for a missing cryptzoologist leads to her own riveting cosmic quest for identity.,33.4162,/tO4PLOx2Ey9PZunmwEAsGhc4Ah0.jpg,2025-06-09,Kryptic,False,4.895,19
False,/jvpkBenB6hv19WWYVlaiow8zklq.jpg,"[10751, 35, 80, 12, 16]",1175942,en,The Bad Guys 2,"The now-reformed Bad Guys are trying (very, very hard) to be good, but instead find themselves hijacked into a high-stakes, globe-trotting heist, masterminded by a new team of criminals they never saw coming: The Bad Girls.",35.1063,/c1msaKf1wyuKcmLjjJd6rIBPFcd.jpg,2025-07-24,The Bad Guys 2,False,7.8,532
False,/iN41Ccw4DctL8npfmYg1j5Tr1eb.jpg,"[878, 12, 14]",83533,en,Avatar: Fire and Ash,"In the wake of the devastating war against the RDA and the loss of their eldest son, Jake Sully and Neytiri face a new threat on Pandora: the Ash People, a violent and power-hungry Na'vi tribe led by the ruthless Varang. Jake's family must fight for their survival and the future of Pandora in a conflict that pushes them to their emotional and physical limits.",36.248,/5bxrxnRaxZooBAxgUVBZ13dpzC7.jpg,2025-12-17,Avatar: Fire and Ash,False,0.0,0
False,/jHEMFglJqVkYxg1MqWAW6aRCqtb.jpg,"[53, 18]",306807,en,Die Ballade van Robbie de Wee,"Len van Jaarsveld used to be on the top of his game. As one of the country’s leading music producers he had it all: the stars, the hits, the connections and the. But it all came crashing down: his wife left him, his bands abandoned him, the creditors moved in and he found himself on the street with nothing.  As he’s about to hit rock bottom Len is introduced to a rising new star Robbie de Wee. A shy young man with an amazing natural talent, this youngster has success written all over him. Len sees this kid as a ticket back into the music industry and he’s determined to make him a star. He takes Robbie on, organizing tours, publicity, music videos and helps Robbie climb the ladder to stardom while rediscovering his own formidable business talents.  But when a young girl is found dead in the singer’s hotel room, Len goes into overdrive to protect his star from the media and the authorities.",19.0645,/am8UrG2qWQnIMLyqBN0RwCTtOz1.jpg,2013-10-23,The Ballad of Robbie de Wee,False,0.0,0
False,/rnMn1zN3N6aGjC7E1zcwTWsgtVQ.jpg,"[10749, 18]",1522377,tr,İki Dünya Bir Dilek,"Twenty-one years after a magical meeting at a children's hospital, Bilge and Can suddenly begin hearing each other's voices telepathically. What seems like a miracle soon reveals a hidden secret, as fate-reuniting them after decades-has much more in store. A thrilling adventure and an epic love story await.",48.1932,/mZcwX1aN2RdCLwamxdkoINIhVAm.jpg,2025-11-24,Two Worlds One Wish,False,9.3,4
False,/2yo2k8CmgZxfBQYAZ8TnHIYzEme.jpg,"[28, 80, 53]",1072699,pl,Druga Furioza,"In the wake of murder, new Furioza leader Golden claims the reins of his violent and formidable hooligan gang and takes on a new focus across borders.",31.3271,/dbe1zKVKNBIczdmRcm7jxEphYLz.jpg,2025-10-14,Inside Furioza,False,6.545,66
False,/qDyFe7gMnom72qfUEYzWrgwB4ss.jpg,[28],62201,hi,शहँशाह,"Inspector Srivastav is framed by a wily and cunning gangster, J.K., and unable to prove his innocence, hangs himself, leaving behind his wife, and son, Vijay. Years later, Vijay has grown up and has joined the police force as an Inspector. Unlike his dad, he is corrupt and does accept bribes to turn a nelson's eye to crime. The City Police are assigned the task of apprehending a customed man called ""Shahenshah"", who operates at night and targets, tries and kills gangsters in a ""Judge and Executioner ""style. No one knows the real identity of Shahenshah, as he is feared by the police department, and respected by the poor and middle-class.",33.3726,/g8noCys7ElC73lcluN4kDeUzhYQ.jpg,1988-01-29,Shahenshah,False,6.2,23
False,/jUplF2dluebAYdHa901mhPVOZYU.jpg,"[878, 12, 28]",533533,en,TRON: Ares,"A highly sophisticated Program called Ares is sent from the digital world into the real world on a dangerous mission, marking humankind's first encounter with A.I. beings.",32.849,/chpWmskl3aKm1aTZqUHRCtviwPy.jpg,2025-10-08,TRON: Ares,False,6.329,414
False,/nI0AZlFksZ5oIRhSohUag45Fp6H.jpg,[18],1548092,es,Las Locuras,"The human experience, portraying a single intense day. Examines how individuals are pushed to their limits as they defy constraints, whether from self-imposed restrictions, familial expectations, or societal pressures.",29.3377,/gVGV5fXrG1NSZvhzhPCxxRk9ap9.jpg,2025-11-13,The Follies,False,4.75,10
False,/8btfz81bOJ2lC7cujYBTw03wzg3.jpg,"[16, 14, 12, 28]",980477,zh,哪吒之魔童闹海,"After a catastrophic event leaves their bodies destroyed, Ne Zha and Ao Bing are granted a fragile second chance at life. As tensions rise between the dragon clans and celestial forces, the two must undergo a series of perilous trials that will test their bond, challenge their identities, and decide the fate of both mortals and immortals.",32.4912,/cb5NyNrqiCNNoDkA8FfxHAtypdG.jpg,2025-01-29,Ne Zha 2,False,8.038,463
False,/jUplF2dluebAYdHa901mhPVOZYU.jpg,"[878, 12, 28]",533533,en,TRON: Ares,"A highly sophisticated Program called Ares is sent from the digital world into the real world on a dangerous mission, marking humankind's first encounter with A.I. beings.",32.849,/chpWmskl3aKm1aTZqUHRCtviwPy.jpg,2025-10-08,TRON: Ares,False,6.329,414
False,/8btfz81bOJ2lC7cujYBTw03wzg3.jpg,"[16, 14, 12, 28]",980477,zh,哪吒之魔童闹海,"After a catastrophic event leaves their bodies destroyed, Ne Zha and Ao Bing are granted a fragile second chance at life. As tensions rise between the dragon clans and celestial forces, the two must undergo a series of perilous trials that will test their bond, challenge their identities, and decide the fate of both mortals and immortals.",32.4912,/cb5NyNrqiCNNoDkA8FfxHAtypdG.jpg,2025-01-29,Ne Zha 2,False,8.038,463
False,/1yktYsxkmUtUFTUnCAUaqG6FEiz.jpg,"[28, 53, 80]",541671,en,Ballerina,"Taking place during the events of John Wick: Chapter 3 – Parabellum, Eve Macarro begins her training in the assassin traditions of the Ruska Roma.",31.9978,/2VUmvqsHb6cEtdfscEA6fqqVzLg.jpg,2025-06-04,Ballerina,False,7.313,1993
False,/2yo2k8CmgZxfBQYAZ8TnHIYzEme.jpg,"[28, 80, 53]",1072699,pl,Druga Furioza,"In the wake of murder, new Furioza leader Golden claims the reins of his violent and formidable hooligan gang and takes on a new focus across borders.",31.3271,/dbe1zKVKNBIczdmRcm7jxEphYLz.jpg,2025-10-14,Inside Furioza,False,6.545,66
